Date,Service,Direction,Langue,Record_count,Weeknum,Year,Month,Wkyear,Myear,,,,,Wkyear,Records,,,,Myear,Records
12-07-2022,SMS,rappel,fr,4,29,2022,7,202229,20227,,,,,,,,,,,
12-07-2022,SMS,direct,fr,1,29,2022,7,202229,20227,,,,,,,,,,,
13-07-2022,SMS,rappel,fr,4,29,2022,7,202229,20227,,,,,,,,,,,
13-07-2022,Chat,direct,fr,16,29,2022,7,202229,20227,,,,,,,,,,,
13-07-2022,Call,rappel,fr,5,29,2022,7,202229,20227,,,,,,,,,,,
13-07-2022,Call,direct,fr,1,29,2022,7,202229,20227,,,,,,,,,,,
13-07-2022,SMS,direct,fr,1,29,2022,7,202229,20227,,,,,,,,,,,
14-07-2022,SMS,rappel,fr,3,29,2022,7,202229,20227,,,,,,,,,,,
14-07-2022,Chat,direct,fr,8,29,2022,7,202229,20227,,,,,,,,,,,
14-07-2022,Call,rappel,en,2,29,2022,7,202229,20227,,,,,,,,,,,
14-07-2022,Call,rappel,fr,28,29,2022,7,202229,20227,,,,,,,,,,,
14-07-2022,Call,direct,fr,1,29,2022,7,202229,20227,,,,,,,,,,,
17-07-2022,Call,rappel,fr,3,30,2022,7,202230,20227,,,,,,,,,,,
17-07-2022,SMS,rappel,fr,2,30,2022,7,202230,20227,,,,,,,,,,,
17-07-2022,Chat,direct,fr,4,30,2022,7,202230,20227,,,,,,,,,,,
17-07-2022,Call,direct,fr,1,30,2022,7,202230,20227,,,,,,,,,,,
18-07-2022,Call,rappel,fr,7,30,2022,7,202230,20227,,,,,,,,,,,
18-07-2022,Chat,direct,fr,10,30,2022,7,202230,20227,,,,,,,,,,,
18-07-2022,Call,direct,fr,5,30,2022,7,202230,20227,,,,,,,,,,,
18-07-2022,SMS,direct,fr,1,30,2022,7,202230,20227,,,,,,,,,,,
18-07-2022,SMS,rappel,fr,2,30,2022,7,202230,20227,,,,,,,,,,,
19-07-2022,Chat,direct,fr,9,30,2022,7,202230,20227,,,,,,,,,,,
19-07-2022,SMS,rappel,fr,6,30,2022,7,202230,20227,,,,,,,,,,,
19-07-2022,Call,rappel,fr,9,30,2022,7,202230,20227,,,,,,,,,,,
19-07-2022,SMS,direct,fr,1,30,2022,7,202230,20227,,,,,,,,,,,
19-07-2022,Call,rappel,en,2,30,2022,7,202230,20227,,,,,,,,,,,
20-07-2022,Call,rappel,fr,13,30,2022,7,202230,20227,,,,,,,,,,,
20-07-2022,Chat,direct,fr,8,30,2022,7,202230,20227,,,,,,,,,,,
20-07-2022,SMS,rappel,fr,4,30,2022,7,202230,20227,,,,,,,,,,,
20-07-2022,Call,rappel,en,1,30,2022,7,202230,20227,,,,,,,,,,,
20-07-2022,SMS,direct,fr,1,30,2022,7,202230,20227,,,,,,,,,,,
21-07-2022,Call,rappel,fr,10,30,2022,7,202230,20227,,,,,,,,,,,
21-07-2022,Chat,direct,fr,11,30,2022,7,202230,20227,,,,,,,,,,,
21-07-2022,SMS,rappel,fr,4,30,2022,7,202230,20227,,,,,,,,,,,
24-07-2022,Call,rappel,fr,10,31,2022,7,202231,20227,,,,,,,,,,,
24-07-2022,Chat,direct,fr,9,31,2022,7,202231,20227,,,,,,,,,,,
24-07-2022,SMS,direct,fr,1,31,2022,7,202231,20227,,,,,,,,,,,
24-07-2022,Call,direct,fr,1,31,2022,7,202231,20227,,,,,,,,,,,
25-07-2022,Call,rappel,fr,10,31,2022,7,202231,20227,,,,,,,,,,,
25-07-2022,Chat,direct,fr,5,31,2022,7,202231,20227,,,,,,,,,,,
25-07-2022,SMS,rappel,fr,1,31,2022,7,202231,20227,,,,,,,,,,,
26-07-2022,SMS,rappel,fr,4,31,2022,7,202231,20227,,,,,,,,,,,
26-07-2022,Call,rappel,fr,15,31,2022,7,202231,20227,,,,,,,,,,,
26-07-2022,Chat,direct,fr,4,31,2022,7,202231,20227,,,,,,,,,,,
26-07-2022,Call,direct,fr,3,31,2022,7,202231,20227,,,,,,,,,,,
27-07-2022,Call,direct,fr,5,31,2022,7,202231,20227,,,,,,,,,,,
27-07-2022,Call,rappel,en,1,31,2022,7,202231,20227,,,,,,,,,,,
27-07-2022,Call,rappel,fr,11,31,2022,7,202231,20227,,,,,,,,,,,
27-07-2022,SMS,direct,fr,2,31,2022,7,202231,20227,,,,,,,,,,,
27-07-2022,Chat,direct,fr,10,31,2022,7,202231,20227,,,,,,,,,,,
27-07-2022,SMS,rappel,fr,3,31,2022,7,202231,20227,,,,,,,,,,,
28-07-2022,Call,rappel,fr,7,31,2022,7,202231,20227,,,,,,,,,,,
28-07-2022,Chat,direct,fr,4,31,2022,7,202231,20227,,,,,,,,,,,
28-07-2022,SMS,rappel,fr,3,31,2022,7,202231,20227,,,,,,,,,,,
28-07-2022,Call,direct,fr,2,31,2022,7,202231,20227,,,,,,,,,,,
28-07-2022,SMS,direct,en,1,31,2022,7,202231,20227,,,,,,,,,,,
29-07-2022,SMS,rappel,en,1,31,2022,7,202231,20227,,,,,,,,,,,
29-07-2022,Chat,direct,fr,3,31,2022,7,202231,20227,,,,,,,,,,,
31-07-2022,Call,rappel,fr,3,32,2022,7,202232,20227,,,,,,,,,,,
31-07-2022,Chat,direct,fr,1,32,2022,7,202232,20227,,,,,,,,,,,
05-08-2022,Chat,direct,fr,1,32,2022,8,202232,20228,,,,,,,,,,,
06-09-2022,Call,direct,fr,17,37,2022,9,202237,20229,,,,,,,,,,,
06-09-2022,Call,rappel,fr,99,37,2022,9,202237,20229,,,,,,,,,,,
06-09-2022,Chat,direct,fr,86,37,2022,9,202237,20229,,,,,,,,,,,
06-09-2022,SMS,rappel,fr,10,37,2022,9,202237,20229,,,,,,,,,,,
06-09-2022,SMS,direct,fr,4,37,2022,9,202237,20229,,,,,,,,,,,
06-09-2022,Call,rappel,en,1,37,2022,9,202237,20229,,,,,,,,,,,
07-09-2022,Call,direct,fr,22,37,2022,9,202237,20229,,,,,,,,,,,
07-09-2022,Call,rappel,fr,108,37,2022,9,202237,20229,,,,,,,,,,,
07-09-2022,SMS,direct,fr,4,37,2022,9,202237,20229,,,,,,,,,,,
07-09-2022,Chat,direct,fr,117,37,2022,9,202237,20229,,,,,,,,,,,
07-09-2022,SMS,rappel,fr,26,37,2022,9,202237,20229,,,,,,,,,,,
07-09-2022,Call,rappel,en,1,37,2022,9,202237,20229,,,,,,,,,,,
07-09-2022,SMS,rappel,en,1,37,2022,9,202237,20229,,,,,,,,,,,
08-09-2022,SMS,rappel,fr,19,37,2022,9,202237,20229,,,,,,,,,,,
08-09-2022,Call,rappel,fr,78,37,2022,9,202237,20229,,,,,,,,,,,
08-09-2022,Chat,direct,fr,89,37,2022,9,202237,20229,,,,,,,,,,,
08-09-2022,SMS,direct,fr,7,37,2022,9,202237,20229,,,,,,,,,,,
08-09-2022,Call,direct,fr,16,37,2022,9,202237,20229,,,,,,,,,,,
09-09-2022,Call,direct,fr,2,37,2022,9,202237,20229,,,,,,,,,,,
09-09-2022,Call,rappel,fr,1,37,2022,9,202237,20229,,,,,,,,,,,
11-09-2022,Chat,direct,fr,64,38,2022,9,202238,20229,,,,,,,,,,,
11-09-2022,Call,direct,fr,18,38,2022,9,202238,20229,,,,,,,,,,,
11-09-2022,SMS,rappel,fr,16,38,2022,9,202238,20229,,,,,,,,,,,
11-09-2022,Call,rappel,fr,73,38,2022,9,202238,20229,,,,,,,,,,,
11-09-2022,SMS,direct,fr,5,38,2022,9,202238,20229,,,,,,,,,,,
11-09-2022,Call,rappel,en,1,38,2022,9,202238,20229,,,,,,,,,,,
12-09-2022,SMS,rappel,fr,32,38,2022,9,202238,20229,,,,,,,,,,,
12-09-2022,Call,rappel,fr,94,38,2022,9,202238,20229,,,,,,,,,,,
12-09-2022,Chat,direct,fr,114,38,2022,9,202238,20229,,,,,,,,,,,
12-09-2022,Call,direct,fr,18,38,2022,9,202238,20229,,,,,,,,,,,
12-09-2022,Call,rappel,en,2,38,2022,9,202238,20229,,,,,,,,,,,
12-09-2022,SMS,direct,fr,9,38,2022,9,202238,20229,,,,,,,,,,,
13-09-2022,SMS,rappel,fr,19,38,2022,9,202238,20229,,,,,,,,,,,
13-09-2022,Call,rappel,fr,101,38,2022,9,202238,20229,,,,,,,,,,,
13-09-2022,Chat,direct,fr,113,38,2022,9,202238,20229,,,,,,,,,,,
13-09-2022,Call,direct,fr,12,38,2022,9,202238,20229,,,,,,,,,,,
13-09-2022,SMS,direct,fr,7,38,2022,9,202238,20229,,,,,,,,,,,
13-09-2022,SMS,direct,en,1,38,2022,9,202238,20229,,,,,,,,,,,
13-09-2022,SMS,rappel,en,1,38,2022,9,202238,20229,,,,,,,,,,,
13-09-2022,Call,rappel,en,1,38,2022,9,202238,20229,,,,,,,,,,,
14-09-2022,SMS,rappel,fr,30,38,2022,9,202238,20229,,,,,,,,,,,
14-09-2022,Call,rappel,fr,111,38,2022,9,202238,20229,,,,,,,,,,,
14-09-2022,Chat,direct,fr,100,38,2022,9,202238,20229,,,,,,,,,,,
14-09-2022,SMS,direct,fr,12,38,2022,9,202238,20229,,,,,,,,,,,
14-09-2022,Call,direct,fr,15,38,2022,9,202238,20229,,,,,,,,,,,
15-09-2022,Call,rappel,fr,36,38,2022,9,202238,20229,,,,,,,,,,,
15-09-2022,Chat,direct,fr,75,38,2022,9,202238,20229,,,,,,,,,,,
15-09-2022,Call,direct,fr,17,38,2022,9,202238,20229,,,,,,,,,,,
15-09-2022,SMS,rappel,fr,18,38,2022,9,202238,20229,,,,,,,,,,,
15-09-2022,SMS,direct,fr,7,38,2022,9,202238,20229,,,,,,,,,,,
16-09-2022,Chat,direct,fr,3,38,2022,9,202238,20229,,,,,,,,,,,
18-09-2022,Chat,direct,fr,77,39,2022,9,202239,20229,,,,,,,,,,,
18-09-2022,Call,direct,fr,24,39,2022,9,202239,20229,,,,,,,,,,,
18-09-2022,Call,rappel,fr,61,39,2022,9,202239,20229,,,,,,,,,,,
18-09-2022,SMS,rappel,fr,20,39,2022,9,202239,20229,,,,,,,,,,,
18-09-2022,SMS,direct,fr,3,39,2022,9,202239,20229,,,,,,,,,,,
18-09-2022,Call,rappel,en,1,39,2022,9,202239,20229,,,,,,,,,,,
19-09-2022,Chat,direct,fr,134,39,2022,9,202239,20229,,,,,,,,,,,
19-09-2022,SMS,rappel,fr,26,39,2022,9,202239,20229,,,,,,,,,,,
19-09-2022,Call,rappel,fr,106,39,2022,9,202239,20229,,,,,,,,,,,
19-09-2022,Call,direct,fr,9,39,2022,9,202239,20229,,,,,,,,,,,
19-09-2022,SMS,direct,fr,3,39,2022,9,202239,20229,,,,,,,,,,,
19-09-2022,Call,rappel,en,1,39,2022,9,202239,20229,,,,,,,,,,,
19-09-2022,SMS,direct,en,1,39,2022,9,202239,20229,,,,,,,,,,,
20-09-2022,Call,rappel,fr,108,39,2022,9,202239,20229,,,,,,,,,,,
20-09-2022,Chat,direct,fr,130,39,2022,9,202239,20229,,,,,,,,,,,
20-09-2022,Call,direct,fr,20,39,2022,9,202239,20229,,,,,,,,,,,
20-09-2022,Call,rappel,en,1,39,2022,9,202239,20229,,,,,,,,,,,
20-09-2022,SMS,direct,fr,12,39,2022,9,202239,20229,,,,,,,,,,,
20-09-2022,SMS,rappel,fr,20,39,2022,9,202239,20229,,,,,,,,,,,
21-09-2022,SMS,rappel,fr,27,39,2022,9,202239,20229,,,,,,,,,,,
21-09-2022,Call,rappel,fr,126,39,2022,9,202239,20229,,,,,,,,,,,
21-09-2022,Chat,direct,fr,116,39,2022,9,202239,20229,,,,,,,,,,,
21-09-2022,Call,direct,fr,20,39,2022,9,202239,20229,,,,,,,,,,,
21-09-2022,SMS,direct,fr,8,39,2022,9,202239,20229,,,,,,,,,,,
21-09-2022,Call,rappel,en,2,39,2022,9,202239,20229,,,,,,,,,,,
21-09-2022,SMS,rappel,en,1,39,2022,9,202239,20229,,,,,,,,,,,
22-09-2022,Chat,direct,fr,79,39,2022,9,202239,20229,,,,,,,,,,,
22-09-2022,Call,direct,fr,12,39,2022,9,202239,20229,,,,,,,,,,,
22-09-2022,Call,rappel,fr,73,39,2022,9,202239,20229,,,,,,,,,,,
22-09-2022,SMS,rappel,fr,17,39,2022,9,202239,20229,,,,,,,,,,,
22-09-2022,SMS,direct,fr,5,39,2022,9,202239,20229,,,,,,,,,,,
22-09-2022,Call,rappel,en,2,39,2022,9,202239,20229,,,,,,,,,,,
25-09-2022,Call,direct,fr,10,40,2022,9,202240,20229,,,,,,,,,,,
25-09-2022,Chat,direct,fr,98,40,2022,9,202240,20229,,,,,,,,,,,
25-09-2022,SMS,rappel,fr,20,40,2022,9,202240,20229,,,,,,,,,,,
25-09-2022,Call,rappel,fr,72,40,2022,9,202240,20229,,,,,,,,,,,
25-09-2022,SMS,direct,fr,10,40,2022,9,202240,20229,,,,,,,,,,,
26-09-2022,Call,direct,fr,24,40,2022,9,202240,20229,,,,,,,,,,,
26-09-2022,Call,rappel,fr,113,40,2022,9,202240,20229,,,,,,,,,,,
26-09-2022,SMS,rappel,fr,29,40,2022,9,202240,20229,,,,,,,,,,,
26-09-2022,Chat,direct,fr,119,40,2022,9,202240,20229,,,,,,,,,,,
26-09-2022,SMS,direct,fr,10,40,2022,9,202240,20229,,,,,,,,,,,
27-09-2022,Chat,direct,fr,142,40,2022,9,202240,20229,,,,,,,,,,,
27-09-2022,Call,direct,fr,20,40,2022,9,202240,20229,,,,,,,,,,,
27-09-2022,Call,rappel,fr,107,40,2022,9,202240,20229,,,,,,,,,,,
27-09-2022,SMS,direct,fr,14,40,2022,9,202240,20229,,,,,,,,,,,
27-09-2022,SMS,rappel,fr,18,40,2022,9,202240,20229,,,,,,,,,,,
28-09-2022,SMS,rappel,fr,23,40,2022,9,202240,20229,,,,,,,,,,,
28-09-2022,Call,rappel,fr,106,40,2022,9,202240,20229,,,,,,,,,,,
28-09-2022,Chat,direct,fr,132,40,2022,9,202240,20229,,,,,,,,,,,
28-09-2022,Call,direct,fr,13,40,2022,9,202240,20229,,,,,,,,,,,
28-09-2022,SMS,direct,fr,6,40,2022,9,202240,20229,,,,,,,,,,,
28-09-2022,Call,rappel,en,2,40,2022,9,202240,20229,,,,,,,,,,,
29-09-2022,Chat,direct,fr,122,40,2022,9,202240,20229,,,,,,,,,,,
29-09-2022,SMS,rappel,fr,20,40,2022,9,202240,20229,,,,,,,,,,,
29-09-2022,Call,rappel,en,3,40,2022,9,202240,20229,,,,,,,,,,,
29-09-2022,Call,rappel,fr,74,40,2022,9,202240,20229,,,,,,,,,,,
29-09-2022,SMS,direct,fr,5,40,2022,9,202240,20229,,,,,,,,,,,
29-09-2022,Call,direct,fr,8,40,2022,9,202240,20229,,,,,,,,,,,
02-10-2022,Call,direct,fr,21,41,2022,10,202241,202210,,,,,,,,,,,
02-10-2022,SMS,rappel,fr,17,41,2022,10,202241,202210,,,,,,,,,,,
02-10-2022,Call,rappel,fr,55,41,2022,10,202241,202210,,,,,,,,,,,
02-10-2022,Chat,direct,fr,56,41,2022,10,202241,202210,,,,,,,,,,,
02-10-2022,SMS,direct,fr,5,41,2022,10,202241,202210,,,,,,,,,,,
03-10-2022,SMS,rappel,fr,25,41,2022,10,202241,202210,,,,,,,,,,,
03-10-2022,Call,rappel,fr,101,41,2022,10,202241,202210,,,,,,,,,,,
03-10-2022,Chat,direct,fr,96,41,2022,10,202241,202210,,,,,,,,,,,
03-10-2022,Call,direct,fr,15,41,2022,10,202241,202210,,,,,,,,,,,
03-10-2022,SMS,direct,fr,6,41,2022,10,202241,202210,,,,,,,,,,,
03-10-2022,SMS,rappel,en,1,41,2022,10,202241,202210,,,,,,,,,,,
04-10-2022,Chat,direct,fr,155,41,2022,10,202241,202210,,,,,,,,,,,
04-10-2022,Call,rappel,fr,99,41,2022,10,202241,202210,,,,,,,,,,,
04-10-2022,Call,direct,fr,19,41,2022,10,202241,202210,,,,,,,,,,,
04-10-2022,SMS,direct,fr,10,41,2022,10,202241,202210,,,,,,,,,,,
04-10-2022,SMS,rappel,fr,1,41,2022,10,202241,202210,,,,,,,,,,,
05-10-2022,SMS,rappel,fr,16,41,2022,10,202241,202210,,,,,,,,,,,
05-10-2022,Call,rappel,fr,90,41,2022,10,202241,202210,,,,,,,,,,,
05-10-2022,Chat,direct,fr,123,41,2022,10,202241,202210,,,,,,,,,,,
05-10-2022,Call,direct,fr,15,41,2022,10,202241,202210,,,,,,,,,,,
05-10-2022,SMS,direct,fr,7,41,2022,10,202241,202210,,,,,,,,,,,
05-10-2022,SMS,direct,en,1,41,2022,10,202241,202210,,,,,,,,,,,
06-10-2022,Call,rappel,fr,77,41,2022,10,202241,202210,,,,,,,,,,,
06-10-2022,Chat,direct,fr,99,41,2022,10,202241,202210,,,,,,,,,,,
06-10-2022,SMS,rappel,fr,9,41,2022,10,202241,202210,,,,,,,,,,,
06-10-2022,Call,direct,fr,10,41,2022,10,202241,202210,,,,,,,,,,,
06-10-2022,SMS,direct,fr,8,41,2022,10,202241,202210,,,,,,,,,,,
06-10-2022,Call,rappel,en,1,41,2022,10,202241,202210,,,,,,,,,,,
11-10-2022,Call,rappel,fr,96,42,2022,10,202242,202210,,,,,,,,,,,
11-10-2022,Chat,direct,fr,164,42,2022,10,202242,202210,,,,,,,,,,,
11-10-2022,Call,direct,fr,15,42,2022,10,202242,202210,,,,,,,,,,,
11-10-2022,SMS,rappel,fr,24,42,2022,10,202242,202210,,,,,,,,,,,
11-10-2022,SMS,direct,fr,9,42,2022,10,202242,202210,,,,,,,,,,,
11-10-2022,Call,rappel,en,1,42,2022,10,202242,202210,,,,,,,,,,,
12-10-2022,SMS,rappel,fr,27,42,2022,10,202242,202210,,,,,,,,,,,
12-10-2022,Call,rappel,fr,97,42,2022,10,202242,202210,,,,,,,,,,,
12-10-2022,Chat,direct,fr,145,42,2022,10,202242,202210,,,,,,,,,,,
12-10-2022,SMS,direct,fr,8,42,2022,10,202242,202210,,,,,,,,,,,
12-10-2022,Call,direct,fr,20,42,2022,10,202242,202210,,,,,,,,,,,
13-10-2022,Call,rappel,fr,104,42,2022,10,202242,202210,,,,,,,,,,,
13-10-2022,SMS,rappel,fr,20,42,2022,10,202242,202210,,,,,,,,,,,
13-10-2022,Chat,direct,fr,120,42,2022,10,202242,202210,,,,,,,,,,,
13-10-2022,SMS,direct,fr,11,42,2022,10,202242,202210,,,,,,,,,,,
13-10-2022,Call,direct,fr,19,42,2022,10,202242,202210,,,,,,,,,,,
13-10-2022,Call,rappel,en,1,42,2022,10,202242,202210,,,,,,,,,,,
16-10-2022,Chat,direct,fr,101,43,2022,10,202243,202210,,,,,,,,,,,
16-10-2022,Call,direct,fr,10,43,2022,10,202243,202210,,,,,,,,,,,
16-10-2022,Call,rappel,fr,80,43,2022,10,202243,202210,,,,,,,,,,,
16-10-2022,SMS,rappel,fr,18,43,2022,10,202243,202210,,,,,,,,,,,
16-10-2022,SMS,direct,fr,5,43,2022,10,202243,202210,,,,,,,,,,,
16-10-2022,SMS,direct,en,1,43,2022,10,202243,202210,,,,,,,,,,,
17-10-2022,SMS,rappel,fr,36,43,2022,10,202243,202210,,,,,,,,,,,
17-10-2022,Call,rappel,fr,113,43,2022,10,202243,202210,,,,,,,,,,,
17-10-2022,Chat,direct,fr,139,43,2022,10,202243,202210,,,,,,,,,,,
17-10-2022,Call,direct,fr,15,43,2022,10,202243,202210,,,,,,,,,,,
17-10-2022,SMS,direct,fr,12,43,2022,10,202243,202210,,,,,,,,,,,
17-10-2022,Call,rappel,en,1,43,2022,10,202243,202210,,,,,,,,,,,
18-10-2022,SMS,direct,fr,10,43,2022,10,202243,202210,,,,,,,,,,,
18-10-2022,Chat,direct,fr,184,43,2022,10,202243,202210,,,,,,,,,,,
18-10-2022,Call,direct,fr,21,43,2022,10,202243,202210,,,,,,,,,,,
18-10-2022,Call,rappel,fr,112,43,2022,10,202243,202210,,,,,,,,,,,
18-10-2022,SMS,rappel,fr,22,43,2022,10,202243,202210,,,,,,,,,,,
19-10-2022,Call,rappel,fr,101,43,2022,10,202243,202210,,,,,,,,,,,
19-10-2022,Chat,direct,fr,160,43,2022,10,202243,202210,,,,,,,,,,,
19-10-2022,Call,direct,fr,11,43,2022,10,202243,202210,,,,,,,,,,,
19-10-2022,SMS,rappel,fr,18,43,2022,10,202243,202210,,,,,,,,,,,
19-10-2022,SMS,direct,fr,7,43,2022,10,202243,202210,,,,,,,,,,,
19-10-2022,Call,rappel,en,1,43,2022,10,202243,202210,,,,,,,,,,,
20-10-2022,Call,direct,fr,17,43,2022,10,202243,202210,,,,,,,,,,,
20-10-2022,SMS,rappel,fr,21,43,2022,10,202243,202210,,,,,,,,,,,
20-10-2022,Call,rappel,fr,57,43,2022,10,202243,202210,,,,,,,,,,,
20-10-2022,SMS,direct,fr,7,43,2022,10,202243,202210,,,,,,,,,,,
20-10-2022,Chat,direct,fr,81,43,2022,10,202243,202210,,,,,,,,,,,
20-10-2022,Call,rappel,en,2,43,2022,10,202243,202210,,,,,,,,,,,
23-10-2022,Call,direct,fr,23,44,2022,10,202244,202210,,,,,,,,,,,
23-10-2022,Call,rappel,fr,65,44,2022,10,202244,202210,,,,,,,,,,,
23-10-2022,Call,rappel,en,2,44,2022,10,202244,202210,,,,,,,,,,,
23-10-2022,Chat,direct,fr,93,44,2022,10,202244,202210,,,,,,,,,,,
23-10-2022,SMS,rappel,fr,16,44,2022,10,202244,202210,,,,,,,,,,,
23-10-2022,SMS,direct,fr,5,44,2022,10,202244,202210,,,,,,,,,,,
24-10-2022,Call,direct,fr,30,44,2022,10,202244,202210,,,,,,,,,,,
24-10-2022,SMS,rappel,fr,29,44,2022,10,202244,202210,,,,,,,,,,,
24-10-2022,Call,rappel,fr,103,44,2022,10,202244,202210,,,,,,,,,,,
24-10-2022,Chat,direct,fr,142,44,2022,10,202244,202210,,,,,,,,,,,
24-10-2022,SMS,direct,fr,11,44,2022,10,202244,202210,,,,,,,,,,,
24-10-2022,Call,rappel,en,3,44,2022,10,202244,202210,,,,,,,,,,,
25-10-2022,Call,rappel,en,1,44,2022,10,202244,202210,,,,,,,,,,,
25-10-2022,Call,rappel,fr,106,44,2022,10,202244,202210,,,,,,,,,,,
25-10-2022,Chat,direct,fr,138,44,2022,10,202244,202210,,,,,,,,,,,
25-10-2022,SMS,direct,fr,9,44,2022,10,202244,202210,,,,,,,,,,,
25-10-2022,Call,direct,fr,27,44,2022,10,202244,202210,,,,,,,,,,,
25-10-2022,SMS,rappel,fr,16,44,2022,10,202244,202210,,,,,,,,,,,
26-10-2022,Call,rappel,fr,100,44,2022,10,202244,202210,,,,,,,,,,,
26-10-2022,SMS,rappel,fr,19,44,2022,10,202244,202210,,,,,,,,,,,
26-10-2022,Chat,direct,fr,194,44,2022,10,202244,202210,,,,,,,,,,,
26-10-2022,Call,direct,fr,17,44,2022,10,202244,202210,,,,,,,,,,,
26-10-2022,SMS,direct,fr,11,44,2022,10,202244,202210,,,,,,,,,,,
26-10-2022,SMS,direct,en,1,44,2022,10,202244,202210,,,,,,,,,,,
27-10-2022,Chat,direct,fr,250,44,2022,10,202244,202210,,,,,,,,,,,
27-10-2022,Call,rappel,fr,97,44,2022,10,202244,202210,,,,,,,,,,,
27-10-2022,SMS,rappel,fr,16,44,2022,10,202244,202210,,,,,,,,,,,
27-10-2022,Call,direct,fr,16,44,2022,10,202244,202210,,,,,,,,,,,
27-10-2022,SMS,direct,fr,6,44,2022,10,202244,202210,,,,,,,,,,,
27-10-2022,Call,rappel,en,4,44,2022,10,202244,202210,,,,,,,,,,,
28-10-2022,Chat,direct,fr,23,44,2022,10,202244,202210,,,,,,,,,,,
30-10-2022,Chat,direct,fr,237,45,2022,10,202245,202210,,,,,,,,,,,
30-10-2022,Call,direct,fr,24,45,2022,10,202245,202210,,,,,,,,,,,
30-10-2022,Call,rappel,fr,68,45,2022,10,202245,202210,,,,,,,,,,,
30-10-2022,SMS,rappel,fr,9,45,2022,10,202245,202210,,,,,,,,,,,
30-10-2022,SMS,direct,fr,5,45,2022,10,202245,202210,,,,,,,,,,,
30-10-2022,Call,rappel,en,2,45,2022,10,202245,202210,,,,,,,,,,,
31-10-2022,Call,direct,fr,26,45,2022,10,202245,202210,,,,,,,,,,,
31-10-2022,Call,rappel,fr,67,45,2022,10,202245,202210,,,,,,,,,,,
31-10-2022,SMS,direct,fr,5,45,2022,10,202245,202210,,,,,,,,,,,
31-10-2022,Chat,direct,fr,150,45,2022,10,202245,202210,,,,,,,,,,,
31-10-2022,SMS,rappel,fr,17,45,2022,10,202245,202210,,,,,,,,,,,
31-10-2022,Call,rappel,en,2,45,2022,10,202245,202210,,,,,,,,,,,
01-11-2022,Call,rappel,fr,115,45,2022,11,202245,202211,,,,,,,,,,,
01-11-2022,Chat,direct,fr,142,45,2022,11,202245,202211,,,,,,,,,,,
01-11-2022,Call,direct,fr,18,45,2022,11,202245,202211,,,,,,,,,,,
01-11-2022,SMS,rappel,fr,37,45,2022,11,202245,202211,,,,,,,,,,,
01-11-2022,SMS,direct,fr,13,45,2022,11,202245,202211,,,,,,,,,,,
01-11-2022,SMS,direct,en,1,45,2022,11,202245,202211,,,,,,,,,,,
02-11-2022,Call,rappel,fr,105,45,2022,11,202245,202211,,,,,,,,,,,
02-11-2022,Chat,direct,fr,113,45,2022,11,202245,202211,,,,,,,,,,,
02-11-2022,Call,direct,fr,18,45,2022,11,202245,202211,,,,,,,,,,,
02-11-2022,SMS,rappel,fr,26,45,2022,11,202245,202211,,,,,,,,,,,
02-11-2022,SMS,direct,fr,17,45,2022,11,202245,202211,,,,,,,,,,,
02-11-2022,Call,rappel,en,1,45,2022,11,202245,202211,,,,,,,,,,,
03-11-2022,Call,direct,fr,10,45,2022,11,202245,202211,,,,,,,,,,,
03-11-2022,Call,rappel,fr,59,45,2022,11,202245,202211,,,,,,,,,,,
03-11-2022,SMS,rappel,fr,23,45,2022,11,202245,202211,,,,,,,,,,,
03-11-2022,SMS,direct,fr,3,45,2022,11,202245,202211,,,,,,,,,,,
03-11-2022,Call,rappel,en,1,45,2022,11,202245,202211,,,,,,,,,,,
03-11-2022,Chat,direct,fr,91,45,2022,11,202245,202211,,,,,,,,,,,
03-11-2022,SMS,rappel,en,1,45,2022,11,202245,202211,,,,,,,,,,,
04-11-2022,Call,rappel,fr,1,45,2022,11,202245,202211,,,,,,,,,,,
04-11-2022,SMS,rappel,fr,2,45,2022,11,202245,202211,,,,,,,,,,,
04-11-2022,SMS,direct,fr,1,45,2022,11,202245,202211,,,,,,,,,,,
06-11-2022,Chat,direct,fr,98,46,2022,11,202246,202211,,,,,,,,,,,
06-11-2022,Call,rappel,fr,70,46,2022,11,202246,202211,,,,,,,,,,,
06-11-2022,Call,direct,fr,9,46,2022,11,202246,202211,,,,,,,,,,,
06-11-2022,SMS,rappel,fr,17,46,2022,11,202246,202211,,,,,,,,,,,
06-11-2022,Call,rappel,en,2,46,2022,11,202246,202211,,,,,,,,,,,
06-11-2022,SMS,direct,fr,6,46,2022,11,202246,202211,,,,,,,,,,,
07-11-2022,SMS,rappel,fr,38,46,2022,11,202246,202211,,,,,,,,,,,
07-11-2022,Chat,direct,fr,142,46,2022,11,202246,202211,,,,,,,,,,,
07-11-2022,Call,rappel,fr,111,46,2022,11,202246,202211,,,,,,,,,,,
07-11-2022,Call,direct,fr,10,46,2022,11,202246,202211,,,,,,,,,,,
07-11-2022,SMS,direct,fr,5,46,2022,11,202246,202211,,,,,,,,,,,
07-11-2022,SMS,rappel,en,1,46,2022,11,202246,202211,,,,,,,,,,,
08-11-2022,Call,rappel,fr,93,46,2022,11,202246,202211,,,,,,,,,,,
08-11-2022,Chat,direct,fr,219,46,2022,11,202246,202211,,,,,,,,,,,
