Date,Service,Direction,Langue,Record_count
04-02-2022,Chat,direct,fr,38
04-02-2022,Call,rappel,fr,5
05-02-2022,Call,rappel,fr,18
05-02-2022,Chat,direct,fr,2
06-02-2022,SMS,rappel,fr,39
06-02-2022,Call,rappel,fr,67
06-02-2022,Call,direct,fr,22
06-02-2022,SMS,direct,fr,3
06-02-2022,Chat,direct,fr,74
06-02-2022,SMS,rappel,en,2
06-02-2022,Call,rappel,en,1
07-02-2022,Call,rappel,fr,90
07-02-2022,Call,rappel,en,3
07-02-2022,SMS,rappel,fr,32
07-02-2022,Chat,direct,fr,115
07-02-2022,Call,direct,fr,33
07-02-2022,SMS,direct,fr,7
08-02-2022,Call,rappel,fr,78
08-02-2022,Chat,direct,fr,111
08-02-2022,SMS,rappel,fr,35
08-02-2022,Call,direct,fr,26
08-02-2022,SMS,direct,fr,8
09-02-2022,Chat,direct,fr,119
09-02-2022,SMS,rappel,fr,34
09-02-2022,Call,rappel,fr,115
09-02-2022,Call,direct,fr,30
09-02-2022,Call,rappel,en,1
09-02-2022,SMS,direct,fr,4
09-02-2022,SMS,rappel,en,2
10-02-2022,Call,rappel,fr,84
10-02-2022,Call,direct,fr,28
10-02-2022,Chat,direct,fr,67
10-02-2022,SMS,rappel,fr,24
10-02-2022,SMS,direct,fr,8
10-02-2022,Call,rappel,en,1
10-02-2022,SMS,rappel,en,1
13-02-2022,SMS,rappel,fr,25
13-02-2022,Call,rappel,fr,112
13-02-2022,Chat,direct,fr,89
13-02-2022,SMS,rappel,en,1
13-02-2022,Call,direct,fr,20
13-02-2022,SMS,direct,fr,2
13-02-2022,Call,rappel,en,2
14-02-2022,Call,rappel,fr,76
14-02-2022,SMS,rappel,fr,29
14-02-2022,Call,direct,fr,25
14-02-2022,Chat,direct,fr,115
14-02-2022,SMS,direct,fr,2
14-02-2022,SMS,rappel,en,1
15-02-2022,Call,rappel,fr,83
15-02-2022,Chat,direct,fr,100
15-02-2022,Call,direct,fr,19
15-02-2022,SMS,rappel,fr,33
15-02-2022,SMS,direct,fr,8
15-02-2022,SMS,rappel,en,1
16-02-2022,SMS,rappel,fr,33
16-02-2022,SMS,rappel,en,2
16-02-2022,Call,rappel,fr,84
16-02-2022,Chat,direct,fr,105
16-02-2022,Call,direct,fr,29
16-02-2022,SMS,direct,fr,9
16-02-2022,Call,rappel,en,1
17-02-2022,Call,rappel,fr,69
17-02-2022,Call,direct,fr,25
17-02-2022,Chat,direct,fr,79
17-02-2022,SMS,rappel,fr,24
17-02-2022,SMS,direct,fr,8
17-02-2022,SMS,rappel,en,1
20-02-2022,SMS,rappel,fr,29
20-02-2022,Call,rappel,fr,83
20-02-2022,Chat,direct,fr,130
20-02-2022,Call,direct,fr,39
20-02-2022,SMS,direct,fr,6
21-02-2022,Call,rappel,fr,94
21-02-2022,Chat,direct,fr,107
21-02-2022,Call,direct,fr,39
21-02-2022,SMS,rappel,fr,33
21-02-2022,SMS,direct,fr,11
22-02-2022,Call,rappel,fr,88
22-02-2022,Chat,direct,fr,102
22-02-2022,SMS,rappel,fr,25
22-02-2022,Call,direct,fr,26
22-02-2022,SMS,rappel,en,1
22-02-2022,SMS,direct,fr,5
23-02-2022,Call,rappel,fr,77
23-02-2022,Chat,direct,fr,87
23-02-2022,SMS,rappel,fr,27
23-02-2022,Call,direct,fr,26
23-02-2022,SMS,direct,fr,10
23-02-2022,SMS,rappel,en,1
23-02-2022,Call,rappel,en,1
24-02-2022,SMS,rappel,fr,32
24-02-2022,Call,rappel,fr,52
24-02-2022,Chat,direct,fr,56
24-02-2022,Call,rappel,en,1
24-02-2022,SMS,direct,fr,4
24-02-2022,Call,direct,fr,27
24-02-2022,SMS,rappel,en,1
27-02-2022,Call,rappel,fr,37
27-02-2022,Chat,direct,fr,50
27-02-2022,SMS,direct,fr,7
27-02-2022,Call,direct,fr,25
27-02-2022,SMS,rappel,fr,10
27-02-2022,SMS,rappel,en,1
28-02-2022,SMS,rappel,fr,10
28-02-2022,Chat,direct,fr,50
28-02-2022,Call,rappel,fr,57
28-02-2022,Call,direct,fr,9
28-02-2022,SMS,direct,fr,5
28-02-2022,SMS,rappel,en,3
01-03-2022,SMS,direct,fr,8
01-03-2022,Call,rappel,fr,31
01-03-2022,SMS,rappel,fr,17
01-03-2022,Chat,direct,fr,39
01-03-2022,Call,direct,fr,25
01-03-2022,Call,rappel,en,1
02-03-2022,Call,rappel,fr,46
02-03-2022,Chat,direct,fr,55
02-03-2022,Call,direct,fr,23
02-03-2022,SMS,rappel,fr,21
02-03-2022,SMS,direct,fr,6
02-03-2022,SMS,rappel,en,1
03-03-2022,Call,rappel,fr,38
03-03-2022,Chat,direct,fr,36
03-03-2022,SMS,rappel,fr,22
03-03-2022,SMS,rappel,en,2
03-03-2022,SMS,direct,fr,6
03-03-2022,Call,direct,fr,1
06-03-2022,Call,rappel,fr,50
06-03-2022,Chat,direct,fr,75
06-03-2022,Call,direct,fr,12
06-03-2022,SMS,rappel,fr,18
06-03-2022,SMS,direct,fr,5
06-03-2022,SMS,rappel,en,1
07-03-2022,Call,rappel,fr,95
07-03-2022,Chat,direct,fr,76
07-03-2022,Call,direct,fr,26
07-03-2022,SMS,rappel,fr,25
07-03-2022,SMS,rappel,en,1
08-03-2022,Call,direct,fr,24
08-03-2022,Call,rappel,fr,60
08-03-2022,Chat,direct,fr,66
08-03-2022,SMS,rappel,fr,16
08-03-2022,SMS,rappel,en,1
09-03-2022,Call,direct,fr,25
09-03-2022,Call,rappel,fr,70
09-03-2022,Chat,direct,fr,71
09-03-2022,SMS,rappel,fr,28
09-03-2022,SMS,rappel,en,1
10-03-2022,Call,direct,fr,20
10-03-2022,Call,rappel,fr,75
10-03-2022,Chat,direct,fr,75
10-03-2022,SMS,rappel,fr,32
10-03-2022,SMS,rappel,en,2
13-03-2022,Call,rappel,fr,64
13-03-2022,Chat,direct,fr,99
13-03-2022,SMS,rappel,fr,19
13-03-2022,Call,direct,fr,10
14-03-2022,Call,direct,fr,25
14-03-2022,SMS,rappel,fr,45
14-03-2022,Call,rappel,fr,91
14-03-2022,Chat,direct,fr,111
14-03-2022,SMS,rappel,en,2
14-03-2022,Call,rappel,en,1
15-03-2022,Call,rappel,fr,75
15-03-2022,Chat,direct,fr,108
15-03-2022,Call,direct,fr,22
15-03-2022,SMS,rappel,fr,29
15-03-2022,SMS,rappel,en,1
16-03-2022,Chat,direct,fr,104
16-03-2022,SMS,rappel,fr,26
16-03-2022,Call,rappel,fr,71
16-03-2022,Call,direct,fr,25
17-03-2022,SMS,rappel,fr,26
17-03-2022,Call,rappel,fr,82
17-03-2022,Chat,direct,fr,93
17-03-2022,Call,direct,fr,11
17-03-2022,Call,rappel,en,1
20-03-2022,SMS,rappel,fr,24
20-03-2022,Call,rappel,fr,99
20-03-2022,Call,rappel,en,5
20-03-2022,Chat,direct,fr,74
20-03-2022,Call,direct,fr,13
20-03-2022,SMS,rappel,en,3
21-03-2022,SMS,rappel,fr,35
21-03-2022,Call,rappel,fr,98
21-03-2022,Chat,direct,fr,91
21-03-2022,Call,direct,fr,23
21-03-2022,SMS,rappel,en,5
21-03-2022,Call,rappel,en,2
22-03-2022,Call,direct,fr,27
22-03-2022,SMS,rappel,fr,24
22-03-2022,Chat,direct,fr,102
22-03-2022,Call,rappel,fr,87
22-03-2022,Call,rappel,en,3
23-03-2022,Call,rappel,fr,105
23-03-2022,Chat,direct,fr,79
23-03-2022,Call,direct,fr,15
23-03-2022,SMS,rappel,fr,24
24-03-2022,Call,rappel,fr,65
24-03-2022,Chat,direct,fr,76
24-03-2022,Call,direct,fr,13
24-03-2022,SMS,rappel,fr,12
24-03-2022,Call,rappel,en,2
27-03-2022,SMS,rappel,fr,40
27-03-2022,Chat,direct,fr,104
27-03-2022,Call,direct,fr,24
27-03-2022,Call,rappel,fr,87
27-03-2022,SMS,rappel,en,1
28-03-2022,Call,direct,fr,35
28-03-2022,SMS,rappel,fr,34
28-03-2022,Call,rappel,fr,127
28-03-2022,Chat,direct,fr,142
29-03-2022,Call,rappel,fr,107
29-03-2022,Chat,direct,fr,128
29-03-2022,Call,direct,fr,21
29-03-2022,SMS,rappel,fr,31
29-03-2022,Call,rappel,en,1
29-03-2022,SMS,rappel,en,1
30-03-2022,Call,rappel,fr,79
30-03-2022,Chat,direct,fr,104
30-03-2022,Call,direct,fr,11
30-03-2022,SMS,rappel,fr,23
30-03-2022,SMS,rappel,en,5
30-03-2022,Call,rappel,en,2
31-03-2022,Call,direct,fr,17
31-03-2022,Chat,direct,fr,97
31-03-2022,SMS,rappel,fr,26
31-03-2022,Call,rappel,fr,55
31-03-2022,Call,rappel,en,1
03-04-2022,Call,direct,fr,23
03-04-2022,Call,rappel,fr,71
03-04-2022,Chat,direct,fr,106
03-04-2022,SMS,rappel,fr,24
03-04-2022,Call,rappel,en,1
04-04-2022,SMS,rappel,fr,30
04-04-2022,Chat,direct,fr,90
04-04-2022,Call,rappel,fr,83
04-04-2022,Call,direct,fr,14
04-04-2022,Call,rappel,en,2
05-04-2022,Call,direct,fr,35
05-04-2022,Call,rappel,fr,87
05-04-2022,Chat,direct,fr,114
05-04-2022,SMS,rappel,fr,23
05-04-2022,Call,rappel,en,1
06-04-2022,Call,rappel,fr,83
06-04-2022,Chat,direct,fr,88
06-04-2022,SMS,rappel,fr,25
06-04-2022,Call,direct,fr,17
06-04-2022,Call,rappel,en,1
07-04-2022,Call,rappel,fr,72
07-04-2022,Chat,direct,fr,87
07-04-2022,SMS,rappel,fr,25
07-04-2022,Call,direct,fr,25
07-04-2022,Call,rappel,en,2
10-04-2022,SMS,rappel,fr,27
10-04-2022,Call,rappel,fr,77
10-04-2022,Chat,direct,fr,105
10-04-2022,Call,direct,fr,14
10-04-2022,Call,rappel,en,3
11-04-2022,Call,rappel,fr,108
11-04-2022,Chat,direct,fr,74
11-04-2022,Call,direct,fr,32
11-04-2022,SMS,rappel,fr,27
12-04-2022,SMS,rappel,fr,40
12-04-2022,Call,rappel,fr,99
12-04-2022,Chat,direct,fr,93
12-04-2022,Call,direct,fr,26
13-04-2022,Chat,direct,fr,96
13-04-2022,SMS,rappel,fr,30
13-04-2022,Call,rappel,fr,87
13-04-2022,Call,direct,fr,12
13-04-2022,Call,rappel,en,2
13-04-2022,SMS,rappel,en,1
18-04-2022,SMS,rappel,fr,2
19-04-2022,Chat,direct,fr,129
19-04-2022,Call,rappel,fr,92
19-04-2022,Call,rappel,en,2
19-04-2022,Call,direct,fr,23
19-04-2022,SMS,rappel,fr,19
19-04-2022,SMS,rappel,en,1
20-04-2022,Call,rappel,fr,97
20-04-2022,Chat,direct,fr,85
20-04-2022,Call,direct,fr,13
20-04-2022,SMS,rappel,fr,23
20-04-2022,SMS,direct,fr,7
20-04-2022,SMS,rappel,en,1
20-04-2022,Call,rappel,en,1
21-04-2022,SMS,rappel,fr,21
21-04-2022,Call,rappel,fr,71
21-04-2022,Chat,direct,fr,89
21-04-2022,Call,direct,fr,15
21-04-2022,SMS,direct,fr,8
21-04-2022,Call,rappel,en,1
24-04-2022,Call,direct,fr,17
24-04-2022,Call,rappel,fr,86
24-04-2022,Chat,direct,fr,45
24-04-2022,SMS,rappel,fr,21
24-04-2022,SMS,direct,fr,6
24-04-2022,SMS,rappel,en,1
25-04-2022,SMS,rappel,fr,30
25-04-2022,Chat,direct,fr,109
25-04-2022,Call,rappel,fr,114
25-04-2022,Call,direct,fr,31
25-04-2022,SMS,direct,fr,1
26-04-2022,Chat,direct,fr,117
26-04-2022,Call,direct,fr,18
26-04-2022,SMS,rappel,fr,36
26-04-2022,Call,rappel,fr,64
26-04-2022,SMS,direct,fr,2
26-04-2022,Call,rappel,en,1
26-04-2022,SMS,rappel,en,2
27-04-2022,Call,direct,fr,23
27-04-2022,SMS,rappel,fr,31
27-04-2022,Chat,direct,fr,97
27-04-2022,Call,rappel,fr,106
27-04-2022,SMS,direct,fr,3
27-04-2022,SMS,rappel,en,2
28-04-2022,Call,direct,fr,22
28-04-2022,Call,rappel,fr,65
28-04-2022,SMS,rappel,fr,14
28-04-2022,Call,rappel,en,1
28-04-2022,Chat,direct,fr,59
28-04-2022,SMS,direct,fr,4
01-05-2022,Call,direct,fr,26
01-05-2022,SMS,rappel,fr,21
01-05-2022,Call,rappel,fr,37
01-05-2022,Chat,direct,fr,67
01-05-2022,SMS,direct,fr,5
01-05-2022,SMS,rappel,en,2
01-05-2022,Call,rappel,en,1
02-05-2022,Call,rappel,fr,69
02-05-2022,Chat,direct,fr,97
02-05-2022,Call,direct,fr,15
02-05-2022,SMS,rappel,fr,20
02-05-2022,SMS,direct,fr,5
03-05-2022,Call,rappel,fr,75
03-05-2022,Chat,direct,fr,113
03-05-2022,Call,direct,fr,29
03-05-2022,SMS,rappel,fr,39
03-05-2022,SMS,direct,fr,6
03-05-2022,Call,rappel,en,1
04-05-2022,Call,direct,fr,25
04-05-2022,Chat,direct,fr,102
04-05-2022,Call,rappel,fr,102
04-05-2022,SMS,rappel,fr,31
04-05-2022,SMS,direct,fr,3
04-05-2022,Call,rappel,en,3
05-05-2022,Call,direct,fr,26
05-05-2022,SMS,rappel,fr,10
05-05-2022,Call,rappel,fr,55
05-05-2022,Chat,direct,fr,83
05-05-2022,SMS,direct,fr,4
08-05-2022,Call,rappel,fr,85
08-05-2022,SMS,rappel,fr,16
08-05-2022,Chat,direct,fr,42
08-05-2022,Call,direct,fr,13
08-05-2022,Call,rappel,en,1
08-05-2022,SMS,direct,fr,1
08-05-2022,SMS,rappel,en,1
09-05-2022,SMS,rappel,fr,22
09-05-2022,Call,rappel,fr,93
09-05-2022,Chat,direct,fr,96
09-05-2022,Call,direct,fr,16
09-05-2022,Call,rappel,en,8
09-05-2022,SMS,direct,fr,5
09-05-2022,SMS,rappel,en,1
10-05-2022,Chat,direct,fr,98
10-05-2022,Call,direct,fr,20
10-05-2022,SMS,rappel,fr,38
10-05-2022,Call,rappel,fr,68
10-05-2022,SMS,direct,fr,7
10-05-2022,Call,rappel,en,1
10-05-2022,SMS,rappel,en,1
11-05-2022,Call,rappel,fr,65
11-05-2022,Chat,direct,fr,100
11-05-2022,Call,direct,fr,11
11-05-2022,SMS,rappel,fr,31
11-05-2022,SMS,direct,fr,2
11-05-2022,SMS,rappel,en,2
12-05-2022,Call,rappel,fr,63
12-05-2022,SMS,direct,fr,5
12-05-2022,Chat,direct,fr,79
12-05-2022,SMS,rappel,fr,22
12-05-2022,Call,direct,fr,18
15-05-2022,SMS,rappel,fr,19
15-05-2022,Call,rappel,fr,78
15-05-2022,Call,rappel,en,3
15-05-2022,Chat,direct,fr,74
15-05-2022,Call,direct,fr,15
15-05-2022,SMS,direct,fr,5
16-05-2022,Call,direct,fr,19
16-05-2022,Chat,direct,fr,93
16-05-2022,SMS,rappel,fr,38
16-05-2022,Call,rappel,fr,96
16-05-2022,SMS,direct,fr,2
16-05-2022,Call,rappel,en,2
17-05-2022,Chat,direct,fr,99
17-05-2022,Call,direct,fr,25
17-05-2022,SMS,rappel,fr,34
17-05-2022,Call,rappel,fr,107
17-05-2022,SMS,direct,fr,8
17-05-2022,SMS,rappel,en,1
17-05-2022,Call,rappel,en,1
18-05-2022,Call,direct,fr,17
18-05-2022,Call,rappel,fr,63
18-05-2022,Chat,direct,fr,74
18-05-2022,SMS,rappel,fr,25
18-05-2022,SMS,direct,fr,6
19-05-2022,SMS,rappel,fr,17
19-05-2022,Call,rappel,fr,32
19-05-2022,Chat,direct,fr,90
19-05-2022,Call,direct,fr,7
19-05-2022,SMS,direct,fr,2
19-05-2022,Call,rappel,en,1
23-05-2022,Call,direct,fr,1
23-05-2022,Chat,direct,fr,1
24-05-2022,Chat,direct,fr,88
24-05-2022,Call,direct,fr,26
24-05-2022,Call,rappel,fr,109
24-05-2022,SMS,direct,fr,7
24-05-2022,SMS,rappel,fr,27
24-05-2022,SMS,rappel,en,1
25-05-2022,SMS,rappel,fr,26
25-05-2022,Call,rappel,fr,105
25-05-2022,Chat,direct,fr,98
25-05-2022,Call,direct,fr,19
25-05-2022,Call,rappel,en,3
25-05-2022,SMS,direct,fr,5
26-05-2022,SMS,rappel,fr,33
26-05-2022,Call,rappel,fr,109
26-05-2022,Chat,direct,fr,92
26-05-2022,Call,direct,fr,19
26-05-2022,SMS,direct,fr,7
26-05-2022,Call,rappel,en,1
29-05-2022,Call,direct,fr,23
29-05-2022,SMS,rappel,fr,25
29-05-2022,Call,rappel,fr,93
29-05-2022,Chat,direct,fr,64
29-05-2022,SMS,direct,fr,2
29-05-2022,Call,rappel,en,1
30-05-2022,Call,direct,fr,41
30-05-2022,Chat,direct,fr,103
30-05-2022,SMS,direct,fr,4
30-05-2022,Call,rappel,fr,94
30-05-2022,SMS,rappel,fr,19
30-05-2022,Call,rappel,en,1
31-05-2022,Call,rappel,fr,77
31-05-2022,Chat,direct,fr,98
31-05-2022,Call,direct,fr,20
31-05-2022,Call,rappel,en,4
31-05-2022,SMS,rappel,fr,24
31-05-2022,SMS,direct,fr,8
31-05-2022,SMS,rappel,en,2
01-06-2022,Call,direct,fr,19
01-06-2022,Call,rappel,fr,68
01-06-2022,SMS,direct,fr,7
01-06-2022,Chat,direct,fr,88
01-06-2022,SMS,rappel,fr,16
01-06-2022,Call,rappel,en,3
02-06-2022,Call,direct,fr,9
02-06-2022,SMS,rappel,fr,12
02-06-2022,Call,rappel,fr,54
02-06-2022,Chat,direct,fr,67
02-06-2022,SMS,direct,fr,2
02-06-2022,SMS,rappel,en,1
04-06-2022,Chat,direct,fr,1
05-06-2022,Call,direct,fr,23
05-06-2022,SMS,rappel,fr,23
05-06-2022,Call,rappel,fr,81
05-06-2022,Chat,direct,fr,80
05-06-2022,SMS,direct,fr,4
05-06-2022,Call,rappel,en,2
06-06-2022,SMS,rappel,fr,27
06-06-2022,Call,rappel,fr,96
06-06-2022,Chat,direct,fr,100
06-06-2022,Call,direct,fr,13
06-06-2022,SMS,direct,fr,10
06-06-2022,SMS,rappel,en,1
06-06-2022,SMS,direct,en,1
07-06-2022,Call,rappel,fr,87
07-06-2022,Chat,direct,fr,112
07-06-2022,SMS,rappel,fr,21
07-06-2022,Call,direct,fr,20
07-06-2022,SMS,direct,fr,7
07-06-2022,Call,rappel,en,1
08-06-2022,Call,rappel,fr,77
08-06-2022,SMS,direct,fr,4
08-06-2022,Chat,direct,fr,82
08-06-2022,Call,direct,fr,8
08-06-2022,SMS,rappel,fr,16
08-06-2022,Call,rappel,en,1
09-06-2022,Call,rappel,fr,80
09-06-2022,SMS,rappel,fr,21
09-06-2022,Chat,direct,fr,75
09-06-2022,Call,direct,fr,13
09-06-2022,SMS,direct,fr,7
10-06-2022,Call,direct,fr,1
12-06-2022,Call,direct,fr,22
12-06-2022,Call,rappel,fr,105
12-06-2022,SMS,rappel,fr,27
12-06-2022,Chat,direct,fr,103
12-06-2022,SMS,direct,fr,13
12-06-2022,Call,rappel,en,2
13-06-2022,Call,direct,fr,16
13-06-2022,SMS,rappel,fr,30
13-06-2022,Call,rappel,fr,116
13-06-2022,Chat,direct,fr,88
13-06-2022,SMS,direct,fr,8
14-06-2022,Call,rappel,fr,147
14-06-2022,Chat,direct,fr,128
14-06-2022,Call,direct,fr,25
14-06-2022,SMS,direct,fr,11
14-06-2022,SMS,rappel,fr,40
14-06-2022,SMS,rappel,en,2
15-06-2022,Call,direct,fr,24
15-06-2022,SMS,rappel,fr,38
15-06-2022,Call,rappel,fr,138
15-06-2022,Call,rappel,en,3
15-06-2022,Chat,direct,fr,120
15-06-2022,SMS,direct,fr,7
15-06-2022,SMS,rappel,en,1
16-06-2022,Call,rappel,en,2
16-06-2022,Call,rappel,fr,93
16-06-2022,SMS,rappel,fr,38
16-06-2022,Chat,direct,fr,106
16-06-2022,Call,direct,fr,17
16-06-2022,SMS,direct,fr,8
16-06-2022,SMS,rappel,en,1
16-06-2022,SMS,direct,en,1
19-06-2022,Call,rappel,fr,73
19-06-2022,SMS,rappel,fr,16
19-06-2022,Chat,direct,fr,62
19-06-2022,Call,direct,fr,11
19-06-2022,SMS,direct,fr,1
20-06-2022,SMS,rappel,fr,10
20-06-2022,Call,rappel,fr,51
20-06-2022,Chat,direct,fr,45
20-06-2022,SMS,direct,fr,5
20-06-2022,Call,direct,fr,7
20-06-2022,SMS,rappel,en,7
20-06-2022,SMS,direct,en,3
21-06-2022,SMS,rappel,fr,11
21-06-2022,Call,rappel,fr,22
21-06-2022,Chat,direct,fr,15
21-06-2022,Call,direct,fr,4
21-06-2022,SMS,direct,fr,1
06-07-2022,SMS,rappel,en,5
06-07-2022,SMS,rappel,fr,5
06-07-2022,Chat,direct,fr,12
11-07-2022,Call,rappel,fr,25
11-07-2022,Chat,direct,fr,11
11-07-2022,Call,rappel,en,4
11-07-2022,SMS,rappel,fr,5
12-07-2022,Chat,direct,fr,16
12-07-2022,Call,rappel,fr,10
12-07-2022,SMS,rappel,fr,4
12-07-2022,SMS,direct,fr,1
13-07-2022,SMS,rappel,fr,4
13-07-2022,Chat,direct,fr,16
13-07-2022,Call,rappel,fr,5
13-07-2022,Call,direct,fr,1
13-07-2022,SMS,direct,fr,1
14-07-2022,SMS,rappel,fr,3
14-07-2022,Chat,direct,fr,8
14-07-2022,Call,rappel,en,2
14-07-2022,Call,rappel,fr,28
14-07-2022,Call,direct,fr,1
17-07-2022,Call,rappel,fr,3
17-07-2022,SMS,rappel,fr,2
17-07-2022,Chat,direct,fr,4
17-07-2022,Call,direct,fr,1
18-07-2022,Call,rappel,fr,7
18-07-2022,Chat,direct,fr,10
18-07-2022,Call,direct,fr,5
18-07-2022,SMS,direct,fr,1
18-07-2022,SMS,rappel,fr,2
19-07-2022,Chat,direct,fr,9
19-07-2022,SMS,rappel,fr,6
19-07-2022,Call,rappel,fr,9
19-07-2022,SMS,direct,fr,1
19-07-2022,Call,rappel,en,2
20-07-2022,Call,rappel,fr,13
20-07-2022,Chat,direct,fr,8
20-07-2022,SMS,rappel,fr,4
20-07-2022,Call,rappel,en,1
20-07-2022,SMS,direct,fr,1
21-07-2022,Call,rappel,fr,10
21-07-2022,Chat,direct,fr,11
21-07-2022,SMS,rappel,fr,4
24-07-2022,Call,rappel,fr,10
24-07-2022,Chat,direct,fr,9
24-07-2022,SMS,direct,fr,1
24-07-2022,Call,direct,fr,1
25-07-2022,Call,rappel,fr,10
25-07-2022,Chat,direct,fr,5
25-07-2022,SMS,rappel,fr,1
26-07-2022,SMS,rappel,fr,4
26-07-2022,Call,rappel,fr,15
26-07-2022,Chat,direct,fr,4
26-07-2022,Call,direct,fr,3
27-07-2022,Call,direct,fr,5
27-07-2022,Call,rappel,en,1
27-07-2022,Call,rappel,fr,11
27-07-2022,SMS,direct,fr,2
27-07-2022,Chat,direct,fr,10
27-07-2022,SMS,rappel,fr,3
28-07-2022,Call,rappel,fr,7
28-07-2022,Chat,direct,fr,4
28-07-2022,SMS,rappel,fr,3
28-07-2022,Call,direct,fr,2
28-07-2022,SMS,direct,en,1
29-07-2022,SMS,rappel,en,1
29-07-2022,Chat,direct,fr,3
31-07-2022,Call,rappel,fr,3
31-07-2022,Chat,direct,fr,1
05-08-2022,Chat,direct,fr,1
06-09-2022,Call,direct,fr,17
06-09-2022,Call,rappel,fr,99
06-09-2022,Chat,direct,fr,86
06-09-2022,SMS,rappel,fr,10
06-09-2022,SMS,direct,fr,4
06-09-2022,Call,rappel,en,1
07-09-2022,Call,direct,fr,22
07-09-2022,Call,rappel,fr,108
07-09-2022,SMS,direct,fr,4
07-09-2022,Chat,direct,fr,117
07-09-2022,SMS,rappel,fr,26
07-09-2022,Call,rappel,en,1
07-09-2022,SMS,rappel,en,1
08-09-2022,SMS,rappel,fr,19
08-09-2022,Call,rappel,fr,78
08-09-2022,Chat,direct,fr,89
08-09-2022,SMS,direct,fr,7
08-09-2022,Call,direct,fr,16
09-09-2022,Call,direct,fr,2
09-09-2022,Call,rappel,fr,1
11-09-2022,Chat,direct,fr,64
11-09-2022,Call,direct,fr,18
11-09-2022,SMS,rappel,fr,16
11-09-2022,Call,rappel,fr,73
11-09-2022,SMS,direct,fr,5
11-09-2022,Call,rappel,en,1
12-09-2022,SMS,rappel,fr,32
12-09-2022,Call,rappel,fr,94
12-09-2022,Chat,direct,fr,114
12-09-2022,Call,direct,fr,18
12-09-2022,Call,rappel,en,2
12-09-2022,SMS,direct,fr,9
13-09-2022,SMS,rappel,fr,19
13-09-2022,Call,rappel,fr,101
13-09-2022,Chat,direct,fr,113
13-09-2022,Call,direct,fr,12
13-09-2022,SMS,direct,fr,7
13-09-2022,SMS,direct,en,1
13-09-2022,SMS,rappel,en,1
13-09-2022,Call,rappel,en,1
14-09-2022,SMS,rappel,fr,30
14-09-2022,Call,rappel,fr,111
14-09-2022,Chat,direct,fr,100
14-09-2022,SMS,direct,fr,12
14-09-2022,Call,direct,fr,15
15-09-2022,Call,rappel,fr,36
15-09-2022,Chat,direct,fr,75
15-09-2022,Call,direct,fr,17
15-09-2022,SMS,rappel,fr,18
15-09-2022,SMS,direct,fr,7
16-09-2022,Chat,direct,fr,3
18-09-2022,Chat,direct,fr,77
18-09-2022,Call,direct,fr,24
18-09-2022,Call,rappel,fr,61
18-09-2022,SMS,rappel,fr,20
18-09-2022,SMS,direct,fr,3
18-09-2022,Call,rappel,en,1
19-09-2022,Chat,direct,fr,134
19-09-2022,SMS,rappel,fr,26
19-09-2022,Call,rappel,fr,106
19-09-2022,Call,direct,fr,9
19-09-2022,SMS,direct,fr,3
19-09-2022,Call,rappel,en,1
19-09-2022,SMS,direct,en,1
20-09-2022,Call,rappel,fr,108
20-09-2022,Chat,direct,fr,130
20-09-2022,Call,direct,fr,20
20-09-2022,Call,rappel,en,1
20-09-2022,SMS,direct,fr,12
20-09-2022,SMS,rappel,fr,20
21-09-2022,SMS,rappel,fr,27
21-09-2022,Call,rappel,fr,126
21-09-2022,Chat,direct,fr,116
21-09-2022,Call,direct,fr,20
21-09-2022,SMS,direct,fr,8
21-09-2022,Call,rappel,en,2
21-09-2022,SMS,rappel,en,1
22-09-2022,Chat,direct,fr,79
22-09-2022,Call,direct,fr,12
22-09-2022,Call,rappel,fr,73
22-09-2022,SMS,rappel,fr,17
22-09-2022,SMS,direct,fr,5
22-09-2022,Call,rappel,en,2
25-09-2022,Call,direct,fr,10
25-09-2022,Chat,direct,fr,98
25-09-2022,SMS,rappel,fr,20
25-09-2022,Call,rappel,fr,72
25-09-2022,SMS,direct,fr,10
26-09-2022,Call,direct,fr,24
26-09-2022,Call,rappel,fr,113
26-09-2022,SMS,rappel,fr,29
26-09-2022,Chat,direct,fr,119
26-09-2022,SMS,direct,fr,10
27-09-2022,Chat,direct,fr,142
27-09-2022,Call,direct,fr,20
27-09-2022,Call,rappel,fr,107
27-09-2022,SMS,direct,fr,14
27-09-2022,SMS,rappel,fr,18
28-09-2022,SMS,rappel,fr,23
28-09-2022,Call,rappel,fr,106
28-09-2022,Chat,direct,fr,132
28-09-2022,Call,direct,fr,13
28-09-2022,SMS,direct,fr,6
28-09-2022,Call,rappel,en,2
29-09-2022,Chat,direct,fr,122
29-09-2022,SMS,rappel,fr,20
29-09-2022,Call,rappel,en,3
29-09-2022,Call,rappel,fr,74
29-09-2022,SMS,direct,fr,5
29-09-2022,Call,direct,fr,8
02-10-2022,Call,direct,fr,21
02-10-2022,SMS,rappel,fr,17
02-10-2022,Call,rappel,fr,55
02-10-2022,Chat,direct,fr,56
02-10-2022,SMS,direct,fr,5
03-10-2022,SMS,rappel,fr,25
03-10-2022,Call,rappel,fr,101
03-10-2022,Chat,direct,fr,96
03-10-2022,Call,direct,fr,15
03-10-2022,SMS,direct,fr,6
03-10-2022,SMS,rappel,en,1
04-10-2022,Chat,direct,fr,155
